Prescision,Recall,F1-score,Accuracy
1.0,0.9,0.9473684210526316,0.9
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0
1.0,0.5,0.6666666666666666,0.5
1.0,0.7,0.8235294117647058,0.7
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.9,0.9473684210526316,0.9
1.0,0.6,0.7499999999999999,0.6
1.0,0.23076923076923078,0.375,0.23076923076923078
1.0,0.6,0.7499999999999999,0.6
1.0,0.7,0.8235294117647058,0.7
1.0,0.6,0.7499999999999999,0.6
1.0,1.0,1.0,1.0
1.0,0.8,0.888888888888889,0.8
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.7,0.8235294117647058,0.7
1.0,1.0,1.0,1.0
1.0,0.9,0.9473684210526316,0.9
0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0
1.0,0.7,0.8235294117647058,0.7
1.0,0.6,0.7499999999999999,0.6
1.0,0.9,0.9473684210526316,0.9
1.0,0.25,0.4,0.25
1.0,0.7222222222222222,0.8387096774193548,0.7222222222222222
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.8333333333333334,0.9090909090909091,0.8333333333333334
1.0,1.0,1.0,1.0
1.0,0.7,0.8235294117647058,0.7
1.0,0.7,0.8235294117647058,0.7
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.8571428571428571,0.923076923076923,0.8571428571428571
1.0,1.0,1.0,1.0
1.0,0.6557377049180327,0.7920792079207921,0.6557377049180327
1.0,1.0,1.0,1.0
1.0,0.3,0.4615384615384615,0.3
1.0,1.0,1.0,1.0
1.0,0.3,0.4615384615384615,0.3
1.0,0.6,0.7499999999999999,0.6
1.0,0.9,0.9473684210526316,0.9
1.0,0.9,0.9473684210526316,0.9
1.0,0.5555555555555556,0.7142857142857143,0.5555555555555556
1.0,0.6,0.7499999999999999,0.6
1.0,0.7333333333333333,0.846153846153846,0.7333333333333333
1.0,0.8947368421052632,0.9444444444444444,0.8947368421052632
1.0,0.6,0.7499999999999999,0.6
1.0,0.45454545454545453,0.625,0.45454545454545453
1.0,0.7,0.8235294117647058,0.7
1.0,1.0,1.0,1.0
1.0,0.8181818181818182,0.9,0.8181818181818182
1.0,0.8,0.888888888888889,0.8
1.0,0.8181818181818182,0.9,0.8181818181818182
1.0,0.9,0.9473684210526316,0.9
1.0,0.6,0.7499999999999999,0.6
1.0,0.4,0.5714285714285715,0.4
1.0,1.0,1.0,1.0
1.0,0.4666666666666667,0.6363636363636364,0.4666666666666667
1.0,0.9,0.9473684210526316,0.9
1.0,0.6875,0.8148148148148148,0.6875
1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0
1.0,0.75,0.8571428571428571,0.75
1.0,0.7,0.8235294117647058,0.7
1.0,1.0,1.0,1.0
1.0,0.9230769230769231,0.9600000000000001,0.9230769230769231
1.0,0.9,0.9473684210526316,0.9
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.9166666666666666,0.9565217391304348,0.9166666666666666
1.0,0.3,0.4615384615384615,0.3
1.0,1.0,1.0,1.0
1.0,0.9333333333333333,0.9655172413793104,0.9333333333333333
1.0,0.7,0.8235294117647058,0.7
1.0,0.8,0.888888888888889,0.8
1.0,1.0,1.0,1.0
1.0,0.9,0.9473684210526316,0.9
1.0,0.2,0.33333333333333337,0.2
1.0,0.9411764705882353,0.9696969696969697,0.9411764705882353
1.0,0.34782608695652173,0.5161290322580645,0.34782608695652173
1.0,0.4,0.5714285714285715,0.4
1.0,1.0,1.0,1.0
1.0,0.9333333333333333,0.9655172413793104,0.9333333333333333
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.8,0.888888888888889,0.8
1.0,0.6,0.7499999999999999,0.6
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.9,0.9473684210526316,0.9
1.0,0.9,0.9473684210526316,0.9
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.9,0.9473684210526316,0.9
1.0,0.18181818181818182,0.3076923076923077,0.18181818181818182
1.0,0.6,0.7499999999999999,0.6
1.0,0.6,0.7499999999999999,0.6
1.0,0.8,0.888888888888889,0.8
1.0,0.6,0.7499999999999999,0.6
1.0,0.9,0.9473684210526316,0.9
1.0,1.0,1.0,1.0
1.0,0.5,0.6666666666666666,0.5
1.0,0.9166666666666666,0.9565217391304348,0.9166666666666666
1.0,0.9,0.9473684210526316,0.9
1.0,0.8,0.888888888888889,0.8
1.0,0.9,0.9473684210526316,0.9
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.13333333333333333,0.23529411764705882,0.13333333333333333
1.0,0.5625,0.72,0.5625
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.7,0.8235294117647058,0.7
1.0,1.0,1.0,1.0
1.0,0.8,0.888888888888889,0.8
1.0,1.0,1.0,1.0
1.0,0.9,0.9473684210526316,0.9
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.8333333333333334,0.9090909090909091,0.8333333333333334
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.2,0.33333333333333337,0.2
1.0,0.7272727272727273,0.8421052631578948,0.7272727272727273
1.0,0.5,0.6666666666666666,0.5
1.0,0.6,0.7499999999999999,0.6
1.0,0.13043478260869565,0.23076923076923078,0.13043478260869565
1.0,0.9,0.9473684210526316,0.9
1.0,1.0,1.0,1.0
1.0,0.5,0.6666666666666666,0.5
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.9,0.9473684210526316,0.9
1.0,0.9,0.9473684210526316,0.9
1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0
1.0,0.2,0.33333333333333337,0.2
1.0,0.9,0.9473684210526316,0.9
1.0,0.06666666666666667,0.125,0.06666666666666667
1.0,0.5,0.6666666666666666,0.5
1.0,1.0,1.0,1.0
1.0,0.6666666666666666,0.8,0.6666666666666666
1.0,0.4,0.5714285714285715,0.4
1.0,0.9333333333333333,0.9655172413793104,0.9333333333333333
1.0,0.9,0.9473684210526316,0.9
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0
1.0,0.9090909090909091,0.9523809523809523,0.9090909090909091
1.0,0.8125,0.896551724137931,0.8125
1.0,0.9,0.9473684210526316,0.9
1.0,0.2,0.33333333333333337,0.2
1.0,0.8,0.888888888888889,0.8
1.0,0.9,0.9473684210526316,0.9
1.0,0.85,0.9189189189189189,0.85
1.0,0.6,0.7499999999999999,0.6
1.0,0.9,0.9473684210526316,0.9
1.0,0.35,0.5185185185185185,0.35
1.0,1.0,1.0,1.0
1.0,0.7,0.8235294117647058,0.7
1.0,0.8823529411764706,0.9375,0.8823529411764706
1.0,0.9,0.9473684210526316,0.9
1.0,0.7,0.8235294117647058,0.7
1.0,0.9,0.9473684210526316,0.9
1.0,1.0,1.0,1.0
1.0,0.8,0.888888888888889,0.8
1.0,0.8947368421052632,0.9444444444444444,0.8947368421052632
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.36363636363636365,0.5333333333333333,0.36363636363636365
1.0,0.3,0.4615384615384615,0.3
1.0,0.7,0.8235294117647058,0.7
1.0,0.536,0.6979166666666667,0.536
1.0,0.8,0.888888888888889,0.8
1.0,0.8,0.888888888888889,0.8
1.0,0.875,0.9333333333333333,0.875
1.0,0.8,0.888888888888889,0.8
1.0,0.9,0.9473684210526316,0.9
1.0,0.5,0.6666666666666666,0.5
1.0,0.9473684210526315,0.972972972972973,0.9473684210526315
1.0,0.9,0.9473684210526316,0.9
1.0,0.9166666666666666,0.9565217391304348,0.9166666666666666
1.0,0.9,0.9473684210526316,0.9
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.8,0.888888888888889,0.8
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0
1.0,0.7,0.8235294117647058,0.7
1.0,1.0,1.0,1.0
1.0,0.45,0.6206896551724138,0.45
1.0,0.5,0.6666666666666666,0.5
1.0,0.9333333333333333,0.9655172413793104,0.9333333333333333
1.0,0.8,0.888888888888889,0.8
1.0,0.4,0.5714285714285715,0.4
1.0,0.8947368421052632,0.9444444444444444,0.8947368421052632
1.0,0.9090909090909091,0.9523809523809523,0.9090909090909091
1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0
1.0,0.6,0.7499999999999999,0.6
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.9,0.9473684210526316,0.9
1.0,0.5454545454545454,0.7058823529411764,0.5454545454545454
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.7333333333333333,0.846153846153846,0.7333333333333333
1.0,0.7,0.8235294117647058,0.7
1.0,0.47368421052631576,0.6428571428571429,0.47368421052631576
1.0,0.7777777777777778,0.8750000000000001,0.7777777777777778
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.7058823529411765,0.8275862068965517,0.7058823529411765
1.0,1.0,1.0,1.0
1.0,0.7,0.8235294117647058,0.7
1.0,0.18181818181818182,0.3076923076923077,0.18181818181818182
1.0,0.5,0.6666666666666666,0.5
1.0,1.0,1.0,1.0
1.0,0.9,0.9473684210526316,0.9
0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0
1.0,0.15789473684210525,0.2727272727272727,0.15789473684210525
1.0,0.9,0.9473684210526316,0.9
1.0,0.9,0.9473684210526316,0.9
1.0,0.5,0.6666666666666666,0.5
1.0,0.7,0.8235294117647058,0.7
1.0,0.8666666666666667,0.9285714285714286,0.8666666666666667
1.0,1.0,1.0,1.0
1.0,0.7,0.8235294117647058,0.7
1.0,0.7,0.8235294117647058,0.7
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.6,0.7499999999999999,0.6
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.9,0.9473684210526316,0.9
1.0,0.9411764705882353,0.9696969696969697,0.9411764705882353
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.9090909090909091,0.9523809523809523,0.9090909090909091
1.0,0.8,0.888888888888889,0.8
1.0,0.5,0.6666666666666666,0.5
1.0,0.6666666666666666,0.8,0.6666666666666666
1.0,0.9,0.9473684210526316,0.9
1.0,0.8,0.888888888888889,0.8
1.0,0.5,0.6666666666666666,0.5
1.0,0.9,0.9473684210526316,0.9
0.0,0.0,0.0,0.0
1.0,0.7272727272727273,0.8421052631578948,0.7272727272727273
1.0,0.5,0.6666666666666666,0.5
1.0,0.5,0.6666666666666666,0.5
1.0,0.5652173913043478,0.7222222222222222,0.5652173913043478
1.0,0.6,0.7499999999999999,0.6
1.0,0.9,0.9473684210526316,0.9
1.0,0.6363636363636364,0.7777777777777778,0.6363636363636364
0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.7,0.8235294117647058,0.7
1.0,0.5833333333333334,0.7368421052631579,0.5833333333333334
1.0,0.4,0.5714285714285715,0.4
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.8235294117647058,0.9032258064516129,0.8235294117647058
1.0,0.6666666666666666,0.8,0.6666666666666666
1.0,0.9,0.9473684210526316,0.9
1.0,1.0,1.0,1.0
1.0,0.65,0.787878787878788,0.65
1.0,0.7777777777777778,0.8750000000000001,0.7777777777777778
1.0,0.1,0.18181818181818182,0.1
0.0,0.0,0.0,0.0
1.0,0.9,0.9473684210526316,0.9
1.0,0.9615384615384616,0.9803921568627451,0.9615384615384616
1.0,0.5,0.6666666666666666,0.5
1.0,1.0,1.0,1.0
1.0,0.7,0.8235294117647058,0.7
1.0,0.9,0.9473684210526316,0.9
1.0,0.8,0.888888888888889,0.8
1.0,0.7,0.8235294117647058,0.7
1.0,0.8,0.888888888888889,0.8
1.0,0.6,0.7499999999999999,0.6
1.0,0.6470588235294118,0.7857142857142858,0.6470588235294118
1.0,0.9,0.9473684210526316,0.9
1.0,0.3,0.4615384615384615,0.3
1.0,1.0,1.0,1.0
1.0,0.9,0.9473684210526316,0.9
0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.9090909090909091,0.9523809523809523,0.9090909090909091
1.0,0.21428571428571427,0.35294117647058826,0.21428571428571427
1.0,0.3076923076923077,0.47058823529411764,0.3076923076923077
1.0,0.95,0.9743589743589743,0.95
1.0,0.7,0.8235294117647058,0.7
0.0,0.0,0.0,0.0
1.0,0.3333333333333333,0.5,0.3333333333333333
1.0,1.0,1.0,1.0
1.0,0.8,0.888888888888889,0.8
0.0,0.0,0.0,0.0
1.0,0.6,0.7499999999999999,0.6
1.0,1.0,1.0,1.0
1.0,0.9,0.9473684210526316,0.9
1.0,0.7,0.8235294117647058,0.7
1.0,1.0,1.0,1.0
1.0,0.8,0.888888888888889,0.8
1.0,0.8,0.888888888888889,0.8
1.0,0.8,0.888888888888889,0.8
1.0,0.5238095238095238,0.6875000000000001,0.5238095238095238
1.0,0.4,0.5714285714285715,0.4
1.0,0.9,0.9473684210526316,0.9
1.0,0.7,0.8235294117647058,0.7
1.0,0.9473684210526315,0.972972972972973,0.9473684210526315
1.0,0.8,0.888888888888889,0.8
1.0,0.6,0.7499999999999999,0.6
1.0,0.6363636363636364,0.7777777777777778,0.6363636363636364
0.0,0.0,0.0,0.0
1.0,0.6,0.7499999999999999,0.6
1.0,0.7894736842105263,0.8823529411764706,0.7894736842105263
1.0,0.7,0.8235294117647058,0.7
1.0,0.8333333333333334,0.9090909090909091,0.8333333333333334
1.0,0.9166666666666666,0.9565217391304348,0.9166666666666666
1.0,0.9,0.9473684210526316,0.9
1.0,0.7857142857142857,0.88,0.7857142857142857
1.0,0.8,0.888888888888889,0.8
1.0,1.0,1.0,1.0
1.0,0.6666666666666666,0.8,0.6666666666666666
1.0,0.5,0.6666666666666666,0.5
1.0,1.0,1.0,1.0
1.0,0.8,0.888888888888889,0.8
1.0,0.8888888888888888,0.9411764705882353,0.8888888888888888
1.0,0.9,0.9473684210526316,0.9
1.0,0.8947368421052632,0.9444444444444444,0.8947368421052632
1.0,0.8,0.888888888888889,0.8
1.0,0.9,0.9473684210526316,0.9
1.0,0.6470588235294118,0.7857142857142858,0.6470588235294118
1.0,0.7,0.8235294117647058,0.7
1.0,0.9,0.9473684210526316,0.9
1.0,0.9875,0.9937106918238994,0.9875
1.0,0.15,0.2608695652173913,0.15
1.0,0.9,0.9473684210526316,0.9
1.0,0.9,0.9473684210526316,0.9
1.0,0.2,0.33333333333333337,0.2
1.0,0.7,0.8235294117647058,0.7
1.0,0.7,0.8235294117647058,0.7
1.0,0.6363636363636364,0.7777777777777778,0.6363636363636364
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.7,0.8235294117647058,0.7
1.0,0.8,0.888888888888889,0.8
1.0,1.0,1.0,1.0
1.0,0.6363636363636364,0.7777777777777778,0.6363636363636364
1.0,0.9411764705882353,0.9696969696969697,0.9411764705882353
1.0,0.9,0.9473684210526316,0.9
1.0,0.6,0.7499999999999999,0.6
1.0,0.3,0.4615384615384615,0.3
1.0,0.6,0.7499999999999999,0.6
1.0,1.0,1.0,1.0
1.0,0.35,0.5185185185185185,0.35
1.0,0.8888888888888888,0.9411764705882353,0.8888888888888888
1.0,0.7,0.8235294117647058,0.7
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.8,0.888888888888889,0.8
1.0,0.7647058823529411,0.8666666666666666,0.7647058823529411
1.0,0.5,0.6666666666666666,0.5
1.0,0.7777777777777778,0.8750000000000001,0.7777777777777778
1.0,0.8,0.888888888888889,0.8
1.0,0.9,0.9473684210526316,0.9
1.0,0.7,0.8235294117647058,0.7
1.0,0.8,0.888888888888889,0.8
0.0,0.0,0.0,0.0
1.0,0.9090909090909091,0.9523809523809523,0.9090909090909091
1.0,0.8,0.888888888888889,0.8
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.25,0.4,0.25
1.0,0.9,0.9473684210526316,0.9
1.0,0.5714285714285714,0.7272727272727273,0.5714285714285714
1.0,0.9,0.9473684210526316,0.9
1.0,0.9,0.9473684210526316,0.9
1.0,0.9,0.9473684210526316,0.9
1.0,0.9,0.9473684210526316,0.9
1.0,0.9,0.9473684210526316,0.9
1.0,0.9,0.9473684210526316,0.9
1.0,0.9,0.9473684210526316,0.9
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.9,0.9473684210526316,0.9
1.0,1.0,1.0,1.0
1.0,0.3,0.4615384615384615,0.3
1.0,0.9,0.9473684210526316,0.9
1.0,0.8,0.888888888888889,0.8
1.0,0.9,0.9473684210526316,0.9
1.0,0.9333333333333333,0.9655172413793104,0.9333333333333333
1.0,1.0,1.0,1.0
1.0,0.8,0.888888888888889,0.8
1.0,0.8,0.888888888888889,0.8
1.0,0.9090909090909091,0.9523809523809523,0.9090909090909091
1.0,0.7777777777777778,0.8750000000000001,0.7777777777777778
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.8666666666666667,0.9285714285714286,0.8666666666666667
1.0,0.9333333333333333,0.9655172413793104,0.9333333333333333
1.0,0.8,0.888888888888889,0.8
1.0,0.625,0.7692307692307693,0.625
1.0,1.0,1.0,1.0
1.0,0.5,0.6666666666666666,0.5
1.0,0.7,0.8235294117647058,0.7
1.0,0.8888888888888888,0.9411764705882353,0.8888888888888888
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.3,0.4615384615384615,0.3
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.32,0.48484848484848486,0.32
1.0,0.9,0.9473684210526316,0.9
1.0,0.7,0.8235294117647058,0.7
1.0,0.7,0.8235294117647058,0.7
1.0,0.8,0.888888888888889,0.8
1.0,0.8666666666666667,0.9285714285714286,0.8666666666666667
1.0,0.95,0.9743589743589743,0.95
1.0,0.5625,0.72,0.5625
1.0,0.9565217391304348,0.9777777777777777,0.9565217391304348
1.0,1.0,1.0,1.0
1.0,0.9,0.9473684210526316,0.9
1.0,0.6,0.7499999999999999,0.6
1.0,0.6875,0.8148148148148148,0.6875
1.0,1.0,1.0,1.0
1.0,0.9130434782608695,0.9545454545454545,0.9130434782608695
1.0,0.7272727272727273,0.8421052631578948,0.7272727272727273
1.0,0.8,0.888888888888889,0.8
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.9,0.9473684210526316,0.9
1.0,0.7,0.8235294117647058,0.7
1.0,0.8,0.888888888888889,0.8
1.0,1.0,1.0,1.0
1.0,0.6621621621621622,0.7967479674796748,0.6621621621621622
1.0,0.9,0.9473684210526316,0.9
1.0,0.6,0.7499999999999999,0.6
1.0,0.7142857142857143,0.8333333333333333,0.7142857142857143
1.0,0.8,0.888888888888889,0.8
1.0,0.4,0.5714285714285715,0.4
1.0,1.0,1.0,1.0
1.0,0.9,0.9473684210526316,0.9
1.0,0.6,0.7499999999999999,0.6
1.0,1.0,1.0,1.0
1.0,0.8421052631578947,0.9142857142857143,0.8421052631578947
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.9,0.9473684210526316,0.9
1.0,0.8095238095238095,0.8947368421052632,0.8095238095238095
1.0,0.9090909090909091,0.9523809523809523,0.9090909090909091
1.0,0.9375,0.967741935483871,0.9375
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.8,0.888888888888889,0.8
1.0,1.0,1.0,1.0
1.0,0.6,0.7499999999999999,0.6
1.0,1.0,1.0,1.0
1.0,0.7,0.8235294117647058,0.7
1.0,0.8,0.888888888888889,0.8
1.0,0.7,0.8235294117647058,0.7
1.0,0.8,0.888888888888889,0.8
1.0,0.8,0.888888888888889,0.8
1.0,0.13333333333333333,0.23529411764705882,0.13333333333333333
1.0,0.8,0.888888888888889,0.8
1.0,0.8,0.888888888888889,0.8
1.0,0.9090909090909091,0.9523809523809523,0.9090909090909091
1.0,0.875,0.9333333333333333,0.875
1.0,0.6,0.7499999999999999,0.6
1.0,0.9,0.9473684210526316,0.9
1.0,1.0,1.0,1.0
1.0,0.9,0.9473684210526316,0.9
1.0,1.0,1.0,1.0
1.0,0.8,0.888888888888889,0.8
1.0,0.18181818181818182,0.3076923076923077,0.18181818181818182
1.0,0.3181818181818182,0.4827586206896552,0.3181818181818182
1.0,0.8,0.888888888888889,0.8
1.0,0.7,0.8235294117647058,0.7
1.0,0.25,0.4,0.25
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.9,0.9473684210526316,0.9
1.0,0.6,0.7499999999999999,0.6
1.0,0.4,0.5714285714285715,0.4
1.0,1.0,1.0,1.0
1.0,0.5,0.6666666666666666,0.5
1.0,0.7,0.8235294117647058,0.7
1.0,0.9,0.9473684210526316,0.9
1.0,0.9,0.9473684210526316,0.9
1.0,0.7,0.8235294117647058,0.7
1.0,0.9,0.9473684210526316,0.9
1.0,0.2,0.33333333333333337,0.2
1.0,0.7,0.8235294117647058,0.7
1.0,0.9333333333333333,0.9655172413793104,0.9333333333333333
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.8571428571428571,0.923076923076923,0.8571428571428571
1.0,0.26666666666666666,0.4210526315789474,0.26666666666666666
1.0,0.875,0.9333333333333333,0.875
1.0,0.6,0.7499999999999999,0.6
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.9,0.9473684210526316,0.9
1.0,0.8095238095238095,0.8947368421052632,0.8095238095238095
1.0,0.9375,0.967741935483871,0.9375
1.0,0.9,0.9473684210526316,0.9
1.0,1.0,1.0,1.0
1.0,0.9,0.9473684210526316,0.9
1.0,0.9,0.9473684210526316,0.9
1.0,0.9,0.9473684210526316,0.9
1.0,0.9,0.9473684210526316,0.9
1.0,0.9,0.9473684210526316,0.9
1.0,0.8181818181818182,0.9,0.8181818181818182
0.0,0.0,0.0,0.0
1.0,0.9,0.9473684210526316,0.9
1.0,0.6666666666666666,0.8,0.6666666666666666
1.0,0.5,0.6666666666666666,0.5
1.0,0.9,0.9473684210526316,0.9
1.0,0.6,0.7499999999999999,0.6
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.25,0.4,0.25
1.0,1.0,1.0,1.0
1.0,0.8,0.888888888888889,0.8
1.0,0.8181818181818182,0.9,0.8181818181818182
1.0,0.7,0.8235294117647058,0.7
1.0,0.9333333333333333,0.9655172413793104,0.9333333333333333
1.0,0.8125,0.896551724137931,0.8125
1.0,0.6666666666666666,0.8,0.6666666666666666
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.8,0.888888888888889,0.8
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.6,0.7499999999999999,0.6
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.6,0.7499999999999999,0.6
1.0,0.7,0.8235294117647058,0.7
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.5,0.6666666666666666,0.5
1.0,0.9,0.9473684210526316,0.9
0.0,0.0,0.0,0.0
1.0,0.9,0.9473684210526316,0.9
1.0,0.5,0.6666666666666666,0.5
1.0,0.5333333333333333,0.6956521739130436,0.5333333333333333
1.0,0.9,0.9473684210526316,0.9
1.0,0.7,0.8235294117647058,0.7
1.0,0.6923076923076923,0.8181818181818181,0.6923076923076923
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.7,0.8235294117647058,0.7
1.0,0.9,0.9473684210526316,0.9
1.0,0.95,0.9743589743589743,0.95
1.0,0.6,0.7499999999999999,0.6
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.8571428571428571,0.923076923076923,0.8571428571428571
1.0,0.5454545454545454,0.7058823529411764,0.5454545454545454
1.0,0.8,0.888888888888889,0.8
1.0,0.7,0.8235294117647058,0.7
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.7,0.8235294117647058,0.7
1.0,0.9069767441860465,0.951219512195122,0.9069767441860465
1.0,0.8,0.888888888888889,0.8
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.8,0.888888888888889,0.8
1.0,1.0,1.0,1.0
1.0,0.9,0.9473684210526316,0.9
1.0,0.6153846153846154,0.761904761904762,0.6153846153846154
1.0,0.7,0.8235294117647058,0.7
1.0,0.6,0.7499999999999999,0.6
1.0,0.2,0.33333333333333337,0.2
1.0,0.9,0.9473684210526316,0.9
1.0,0.4,0.5714285714285715,0.4
1.0,0.9,0.9473684210526316,0.9
1.0,0.4444444444444444,0.6153846153846153,0.4444444444444444
1.0,0.6666666666666666,0.8,0.6666666666666666
1.0,0.4375,0.6086956521739131,0.4375
1.0,0.5,0.6666666666666666,0.5
1.0,0.9,0.9473684210526316,0.9
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,0.9,0.9473684210526316,0.9
1.0,0.8,0.888888888888889,0.8
1.0,1.0,1.0,1.0
